,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes,director(s),cast
5163,1090545,tt8518204,tvEpisode,Head Games,Head Games,0,2020,44,"Drama,Fantasy,Horror",7.8,1457,['Tim Southam'],"['Darby Stanchfield', 'Emilia Jones', 'Jackson Robert Scott', 'Connor Jessup']"
5164,1090544,tt8518202,tvEpisode,Trapper / Keeper,Trapper / Keeper,0,2020,50,"Drama,Fantasy,Horror",7.4,1541,['Michael Morris'],"['Darby Stanchfield', 'Emilia Jones', 'Jackson Robert Scott', 'Connor Jessup']"
5165,524136,tt11833648,movie,The Sun of Gnosis,Shams Al-Ma'arif,0,2020,120,Comedy,7.9,6346,['Faris Godus'],"['Sohayb Godus', 'Baraa Alem', 'Ismail Alhassan', 'Ahmed Saddam']"
5166,1090733,tt8523028,movie,Roped,Roped,0,2020,91,"Drama,Romance",5.3,1035,['Shaun Paul Piccinino'],"['Casper Van Dien', 'Christina Moore', 'Josh Swickard', 'Lauren Swickard']"
5167,523858,tt11827806,movie,So Much Love to Give,Corazón loco,0,2020,108,Comedy,5.2,1124,['Marcos Carnevale'],"['Betiana Blum', 'Gabriela Toscano', 'Adrián Suar', 'Soledad Villamil', 'Magela Zanotta', 'Alan Sabbagh', 'Darío Barassi']"
5168,440680,tt10042144,tvEpisode,Polo,Polo,0,2020,51,"Crime,Drama,Thriller",9.1,1359,['Dani de la Orden'],"['Itzan Escamilla', 'Miguel Bernardeau', 'Álvaro Rico', 'Arón Piper']"
5169,1090690,tt8522006,movie,Happiest Season,Happiest Season,0,2020,102,"Comedy,Drama,Romance",6.6,27443,['Clea DuVall'],"['Victor Garber', 'Mary Steenburgen', 'Kristen Stewart', 'Mackenzie Davis']"
5170,546212,tt12393526,movie,Bulbbul,Bulbbul,0,2020,94,"Drama,Horror,Mystery",6.5,9634,['Anvita Dutt'],"['Rahul Bose', 'Parambrata Chattopadhyay', 'Tripti Dimri', 'Avinash Tiwary']"
5171,546344,tt12397078,movie,Little Big Women,Little Big Women,0,2020,123,Drama,7.3,1420,['Joseph Chen-Chieh Hsu'],"['Shu-Fang Chen', 'Vivian Hsu', 'Ying-Hsuan Hsieh', 'Ke-Fang Sun']"
5172,517079,tt11681250,movie,Godmothered,Godmothered,0,2020,110,"Comedy,Drama,Family",6.1,9590,['Sharon Maguire'],"['Sonia Manzano', 'June Squibb', 'Carlease Burke', 'Jillian Bell']"
5173,517812,tt11697690,movie,The Woman Who Ran,Domangchin yeoja,0,2020,77,Drama,6.7,1551,['Sang-soo Hong'],"['Hae-hyo Kwon', 'Song Seon-mi', 'Kim Min-hee', 'Young-hwa Seo', 'Eun-mi Lee', 'Seong-guk Ha', 'Sae-Byuk Kim', 'Suk-ho Shin']"
5174,517819,tt11697844,movie,There Is No Evil,Sheytan vojud nadarad,0,2020,151,"Action,Drama",7.3,1661,['Mohammad Rasoulof'],"['Baran Rasoulof', 'Zhila Shahi', 'Mohammad Seddighimehr', 'Mohammad Valizadegan']"
5175,517805,tt11697484,movie,The 2nd,The 2nd,0,2020,93,"Action,Drama",3.8,4278,['Brian Skiba'],"['Casper Van Dien', 'Ryan Phillippe', 'Lexi Simonsen', 'Jack Griffo']"
5176,517739,tt11696172,tvEpisode,Episode #4.2,Episode #4.2,0,2020,55,"Action,Drama,History",9.0,1663,['Edward Bazalgette'],"['Mark Rowley', 'Finn Elliot', 'Alexander Dreymon', 'Arnas Fedaravicius']"
5177,517740,tt11696176,tvEpisode,Episode #4.9,Episode #4.9,0,2020,52,"Action,Drama,History",9.1,1581,['Edward Bazalgette'],"['Adrian Schiller', 'Emily Cox', 'Jamie Blackley', 'Millie Brady']"
5178,517741,tt11696178,tvEpisode,Episode #4.10,Episode #4.10,0,2020,55,"Action,Drama,History",9.4,1963,['Edward Bazalgette'],"['Mark Rowley', 'Ewan Mitchell', 'Alexander Dreymon', 'Arnas Fedaravicius']"
5179,517718,tt11695654,movie,Uncle Peckerhead,Uncle Peckerhead,0,2020,97,"Comedy,Horror,Music",5.9,1414,['Matthew John Lawrence'],"['David Littleton', 'Chet Siegel', 'David Bluvband', 'Mike Lawrence']"
5180,517942,tt11700060,tvEpisode,Thursday,Thursday,0,2020,61,"Drama,Mystery,Thriller",6.7,1597,['Brenda Strong'],"['Dylan Minnette', 'Alisha Boe', 'Grace Saif', 'Christian Navarro']"
5181,517940,tt11700056,tvEpisode,House Party,House Party,0,2020,57,"Drama,Mystery,Thriller",6.3,1415,['Brenda Strong'],"['Dylan Minnette', 'Alisha Boe', 'Grace Saif', 'Christian Navarro']"
5182,442335,tt10081762,movie,Breaking Surface,Breaking Surface,0,2020,82,"Action,Drama,Thriller",6.2,2713,['Joachim Hedén'],"['Moa Gammel', 'Trine Wiggen', 'Madeleine Martin', 'Jitse Jonathan Buitnik']"
5183,516328,tt11665838,tvEpisode,The Exorcism of Nash Wells,The Exorcism of Nash Wells,0,2020,42,"Action,Adventure,Drama",7.9,1161,['Eric Dean Seaton'],"['Danielle Panabaker', 'Grant Gustin', 'Candice Patton', 'Carlos Valdes']"
5184,435018,tt0983946,movie,Fantasy Island,Fantasy Island,0,2020,109,"Action,Adventure,Fantasy",4.9,38561,['Jeff Wadlow'],"['Michael Peña', 'Maggie Q', 'Lucy Hale', 'Austin Stowell']"
5185,1095826,tt8675288,movie,Fearless,Fearless,0,2020,89,"Animation,Comedy,Family",4.9,1185,['Cory Edwards'],"['Jadakiss', 'Yara Shahidi', 'Miguel', 'Miles Robbins']"
5186,516020,tt11656836,tvMovie,Just My Type,Just My Type,0,2020,84,"Comedy,Drama,Romance",7.0,1031,['Paul Ziller'],"['Bethany Joy Lenz', 'Colleen Wheeler', 'Aleque Reid', 'Brett Dalton']"
5187,516011,tt11656548,movie,Mother,Mother: Mazâ,0,2020,126,"Drama,Thriller",6.7,1676,['Tatsushi Ohmori'],"['Hana Kino', 'Sadao Abe', 'Masami Nagasawa', 'Kaho', 'Halo Asada', 'Sho Gunji']"
5188,515991,tt11656172,movie,Hard Kill,Hard Kill,0,2020,98,"Action,Thriller",3.3,7146,['Matt Eskandari'],"['Bruce Willis', 'Jesse Metcalfe', 'Lala Kent', 'Natalie Eva Marie']"
5189,515955,tt11655202,movie,Riders of Justice,Retfærdighedens ryttere,0,2020,116,"Action,Comedy,Drama",8.0,2855,['Anders Thomas Jensen'],"['Nikolaj Lie Kaas', 'Mads Mikkelsen', 'Lars Brygmann', 'Andrea Heick Gadeberg']"
5190,546941,tt12415546,movie,Attack on Titan: Chronicle,Shingeki no Kyojin: Chronicle,0,2020,122,"Action,Adventure,Animation",8.2,4409,"['Tetsurô Araki', 'Masashi Koizuka']","['Marina Inoue', 'Yûki Kaji', 'Yui Ishikawa', 'Yû Shimamura']"
5191,516825,tt11677166,tvEpisode,The Pupil,The Pupil,0,2020,45,"Drama,Horror,Mystery",7.5,3356,['Ciarán Foy'],"[""T'Nia Miller"", 'Oliver Jackson-Cohen', 'Victoria Pedretti', 'Amelia Eve']"
5192,442862,tt10092752,movie,Earth and Blood,La terre et le sang,0,2020,80,"Action,Drama,Thriller",4.9,2174,['Julien Leclercq'],"['Sami Bouajila', 'Eriq Ebouaney', 'Samy Seghir', 'Sofia Lesaffre']"
5193,1093355,tt8597594,movie,Adverse,Adverse,0,2020,94,"Crime,Thriller",4.6,2977,['Brian A. Metcalf'],"['Mickey Rourke', 'Penelope Ann Miller', 'Lou Diamond Phillips', 'Thomas Ian Nicholas']"
5194,441556,tt10065388,tvEpisode,Start Spreading the News,Start Spreading the News,0,2020,25,Comedy,9.5,1092,['Jordan Canning'],"['Eugene Levy', ""Catherine O'Hara"", 'Annie Murphy', 'Dan Levy']"
5195,519369,tt11727052,movie,The Closet,The Closet,0,2020,97,"Horror,Mystery",5.7,1172,['Kwang-bin Kim'],"['Jung-woo Ha', 'Nam-gil Kim', 'Soo-jin Kim', 'Si-ah Kim', 'Yool Heo', 'Kim Jung-Chul']"
5196,519516,tt11730940,movie,Bamfaad,Bamfaad,0,2020,102,Romance,7.3,1580,['Ranjan Chandel'],"['Vijay Varma', 'Aditya Rawal', 'Shalini Pandey', 'Jatin Sarna']"
5197,519522,tt11731768,movie,Ka Pae Ranasingam,Ka Pae Ranasingam,0,2020,177,Drama,7.1,1510,['P. Virumandi'],"['Munishkanth', 'Arunraja Kamaraj', 'Hello Kandasamy', 'Bhavani Sre']"
5198,441577,tt10065694,movie,Antebellum,Antebellum,0,2020,105,"Drama,Horror,Mystery",5.7,18300,"['Gerard Bush', 'Christopher Renz']","['Jena Malone', 'Eric Lange', 'Janelle Monáe', 'Jack Huston']"
5199,1093205,tt8593904,movie,Rifkin's Festival,Rifkin's Festival,0,2020,88,Comedy,6.0,1350,['Woody Allen'],"['Wallace Shawn', 'Bobby Slayton', 'Damian Chapa', 'Michael Garvey']"
5200,441557,tt10065390,tvEpisode,Happy Ending,Happy Ending,0,2020,24,Comedy,9.4,1354,['Andrew Cividino'],"['Eugene Levy', ""Catherine O'Hara"", 'Annie Murphy', 'Dan Levy']"
5201,441420,tt10062614,movie,Guilty,Guilty,0,2020,119,"Drama,Thriller",5.4,3812,['Ruchi Narain'],"['Kiara Advani', 'Taher Shabbir', 'Akansha Ranjan Kapoor', 'Gurfateh Pirzada']"
5202,441406,tt10062322,tvEpisode,Adjournment,Adjournment,0,2020,60,Drama,8.5,6828,['Scott Frank'],"['Thomas Brodie-Sangster', 'Harry Melling', 'Anya Taylor-Joy', 'Moses Ingram']"
5203,441405,tt10062320,tvEpisode,Fork,Fork,0,2020,48,Drama,8.3,6769,['Scott Frank'],"['Thomas Brodie-Sangster', 'Harry Melling', 'Anya Taylor-Joy']"
5204,520318,tt11748808,tvEpisode,Over the Hill with the Swords of a Thousand Men,Over the Hill with the Swords of a Thousand Men,0,2020,58,"Action,Comedy,Crime",9.1,8100,['Steve Boyum'],"['Karl Urban', 'Antony Starr', 'Jack Quaid', 'Erin Moriarty']"
5205,544224,tt12339618,tvEpisode,Heart Part 2,Heart Part 2,0,2020,24,"Action,Adventure,Animation",9.8,1196,"['Roy Burdine', 'Christina Manrique']","['AJ Michalka', 'Aimee Carrero', 'Karen Fukuhara', 'Marcus Scribner']"
5206,541786,tt12274228,movie,Rent-A-Pal,Rent-a-Pal,0,2020,108,"Horror,Thriller",6.2,2343,['Jon Stevenson'],"['Wil Wheaton', 'Kathleen Brady', 'Amy Rutledge', 'Brian Landis Folkins']"
5207,1094106,tt8629748,movie,Spenser Confidential,Spenser Confidential,0,2020,111,"Action,Comedy,Crime",6.2,72656,['Peter Berg'],"['Alan Arkin', 'Mark Wahlberg', 'Winston Duke', 'Iliza Shlesinger']"
5208,442082,tt10076188,tvEpisode,Hooray for Hollywood,Hooray for Hollywood,0,2020,44,Drama,7.6,1454,['Ryan Murphy'],"['Joe Mantello', 'David Corenswet', 'Darren Criss', 'Laura Harrier']"
5209,441970,tt10073984,tvEpisode,Carry On,Carry On,0,2020,42,"Drama,Fantasy,Horror",6.7,18247,['Robert Singer'],"['Jim Beaver', 'Jensen Ackles', 'Jared Padalecki', 'Christine Chatelain']"
5210,441909,tt10073432,tvEpisode,"Et in Arcadia Ego, Part 2","Et in Arcadia Ego, Part 2",0,2020,56,"Action,Adventure,Drama",7.5,3166,['Akiva Goldsman'],"['Patrick Stewart', 'Alison Pill', 'Isa Briones', 'Evan Evagora']"
5211,1094221,tt8633462,movie,"Quo vadis, Aida?","Quo vadis, Aida?",0,2020,101,"Drama,History,War",7.5,11895,['Jasmila Zbanic'],"['Izudin Bajrovic', 'Jasna Djuricic', 'Boris Ler', 'Dino Bajrovic']"
5212,1094223,tt8633478,movie,Run,Run,0,2020,90,"Mystery,Thriller",6.7,32799,['Aneesh Chaganty'],"['Sarah Paulson', 'Pat Healy', 'Kiera Allen', 'Sara Sohn']"
5213,442255,tt10080436,tvEpisode,Marathon,Marathon,0,2020,42,"Action,Adventure,Drama",7.1,1350,['Stefan Pleszczynski'],"['Danielle Panabaker', 'Grant Gustin', 'Candice Patton', 'Carlos Valdes']"
5214,441908,tt10073428,tvEpisode,"Et in Arcadia Ego, Part 1","Et in Arcadia Ego, Part 1",0,2020,44,"Action,Adventure,Drama",7.2,2650,['Akiva Goldsman'],"['Patrick Stewart', 'Alison Pill', 'Isa Briones', 'Evan Evagora']"
5215,544794,tt12355672,tvEpisode,Gaugamela,Gaugamela,0,2020,46,"Drama,Mystery,Sci-Fi",9.5,3138,['Nick Gomez'],"['Cas Anvar', 'Steven Strait', 'Wes Chatham', 'Dominique Tipper']"
5216,518811,tt11715154,tvEpisode,Death of the Speed Force,Death of the Speed Force,0,2020,42,"Action,Adventure,Drama",8.1,1272,['Brent Crowell'],"['Danielle Panabaker', 'Grant Gustin', 'Candice Patton', 'Carlos Valdes']"
5217,544792,tt12355654,tvEpisode,Churn,Churn,0,2020,52,"Drama,Mystery,Sci-Fi",8.7,2116,['Breck Eisner'],"['Cas Anvar', 'Steven Strait', 'Wes Chatham', 'Dominique Tipper']"
5218,544796,tt12355680,tvEpisode,Down and Out,Down and Out,0,2020,49,"Drama,Mystery,Sci-Fi",8.8,1969,['Jeff Woolnough'],"['Cas Anvar', 'Steven Strait', 'Wes Chatham', 'Dominique Tipper']"
5219,441757,tt10069528,tvEpisode,Chapter One,Chapter One,0,2020,58,"Crime,Drama",7.4,1536,['Timothy Van Patten'],"['Matthew Rhys', 'Shea Whigham', 'Chris Chalk', 'Juliet Rylance']"
5220,1093839,tt8615822,movie,Occupation: Rainfall,Occupation: Rainfall,0,2020,128,Action,6.7,1104,['Luke Sparke'],"['Temuera Morrison', 'Jason Isaacs', 'Daniel Gillies', 'Ken Jeong']"
5221,1093815,tt8615136,movie,Hammamet,Hammamet,0,2020,126,"Biography,Drama",5.5,1263,['Gianni Amelio'],"['Silvia Cohen', 'Pierfrancesco Favino', 'Luca Filippi', 'Livia Rossi']"
5222,441704,tt10068916,movie,Made in Abyss: Dawn of the Deep Soul,Made in Abyss: Fukaki Tamashî no Reimei,0,2020,113,"Adventure,Animation,Fantasy",8.1,1564,['Masayuki Kojima'],"['Sayaka Ôhara', 'Tetsu Inada', 'Eri Kitamura', 'Mariya Ise', 'Shiori Izawa', 'Miyu Tomita', 'Inori Minase']"
5223,1085763,tt8394316,tvEpisode,The Fiery Cross,The Fiery Cross,0,2020,67,"Drama,Fantasy,Romance",8.7,1846,['Stephen Woolfenden'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5224,1085765,tt8394322,tvEpisode,Free Will,Free Will,0,2020,63,"Drama,Fantasy,Romance",8.6,1364,['Jamie Payne'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5225,1085775,tt8394354,tvEpisode,Monsters and Heroes,Monsters and Heroes,0,2020,59,"Drama,Fantasy,Romance",8.7,1393,['Annie Griffin'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5226,1085773,tt8394342,tvEpisode,Never My Love,Never My Love,0,2020,55,"Drama,Fantasy,Romance",9.1,1649,['Jamie Payne'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5227,1085772,tt8394340,tvEpisode,Journeycake,Journeycake,0,2020,62,"Drama,Fantasy,Romance",9.2,1363,['Jamie Payne'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5228,1085771,tt8394338,tvEpisode,Mercy Shall Follow Me,Mercy Shall Follow Me,0,2020,59,"Drama,Fantasy,Romance",8.8,1283,['Annie Griffin'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5229,1085770,tt8394336,tvEpisode,Famous Last Words,Famous Last Words,0,2020,62,"Drama,Fantasy,Romance",8.3,1358,['Stephen Woolfenden'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5230,1085769,tt8394332,tvEpisode,The Ballad of Roger Mac,The Ballad of Roger Mac,0,2020,62,"Drama,Fantasy,Romance",9.4,1693,['Stephen Woolfenden'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5231,1085768,tt8394330,tvEpisode,Better to Marry Than Burn,Better to Marry Than Burn,0,2020,61,"Drama,Fantasy,Romance",8.5,1225,['Meera Menon'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5232,1085767,tt8394328,tvEpisode,Perpetual Adoration,Perpetual Adoration,0,2020,61,"Drama,Fantasy,Romance",8.5,1222,['Meera Menon'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5233,1085766,tt8394326,tvEpisode,The Company We Keep,The Company We Keep,0,2020,59,"Drama,Fantasy,Romance",8.3,1258,['Jamie Payne'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5234,1085764,tt8394320,tvEpisode,Between Two Fires,Between Two Fires,0,2020,57,"Drama,Fantasy,Romance",8.5,1399,['Stephen Woolfenden'],"['Caitriona Balfe', 'Sam Heughan', 'Richard Rankin', 'Sophie Skelton']"
5235,438831,tt10005628,tvEpisode,Right Back Where We Started,Right Back Where We Started,0,2020,47,"Action,Adventure,Comedy",8.4,3334,['Sylvain White'],"['Elliot Page', 'Tom Hopper', 'David Castañeda', 'Emmy Raver-Lampman']"
5236,533884,tt12072344,tvEpisode,Still Got It,Still Got It,0,2020,42,"Action,Adventure,Drama",8.1,1623,['Miranda Bowen'],"['Harriet Walter', 'Owen McDonnell', 'Anita Poddebniak', 'Irina Antonie']"
5237,438678,tt10003008,movie,The Rental,The Rental,0,2020,88,"Drama,Horror,Mystery",5.7,19918,['Dave Franco'],"['Dan Stevens', 'Alison Brie', 'Jeremy Allen White', 'Sheila Vand']"
5238,1083687,tt8338762,movie,The Nest,The Nest,0,2020,107,"Drama,Romance",6.4,6368,['Sean Durkin'],"['Jude Law', 'Charlie Shotwell', 'Carrie Coon', 'Oona Roche']"
5239,534859,tt12094734,tvEpisode,The Kazanjian Brothers (No. 156/157),The Kazanjian Brothers (No. 156/157),0,2020,43,"Crime,Drama,Mystery",6.0,1708,['Michael Caracciolo'],"['James Spader', 'Megan Boone', 'Diego Klattenhoff', 'Amir Arison']"
5240,438612,tt10001184,tvEpisode,Gallavich!,Gallavich!,0,2020,58,"Comedy,Drama",9.1,1173,['John Wells'],"['William H. Macy', 'Shanola Hampton', 'Jeremy Allen White', 'Ethan Cutkosky']"
5241,439178,tt10011160,tvEpisode,Crisis Theory,Crisis Theory,0,2020,76,"Drama,Mystery,Sci-Fi",7.3,7928,['Jennifer Getzinger'],"['Thandiwe Newton', 'Jeffrey Wright', 'Evan Rachel Wood', 'Tessa Thompson']"
5242,439177,tt10011158,tvEpisode,Passed Pawn,Passed Pawn,0,2020,59,"Drama,Mystery,Sci-Fi",8.0,6461,['Helen Shaver'],"['Thandiwe Newton', 'Jeffrey Wright', 'Evan Rachel Wood', 'Tessa Thompson']"
5243,439176,tt10011156,tvEpisode,Decoherence,Decoherence,0,2020,58,"Drama,Mystery,Sci-Fi",8.4,6935,['Jennifer Getzinger'],"['Thandiwe Newton', 'Jeffrey Wright', 'Evan Rachel Wood', 'Tessa Thompson']"
5244,439175,tt10011154,tvEpisode,Genre,Genre,0,2020,58,"Drama,Mystery,Sci-Fi",8.1,8071,['Anna Foerster'],"['Thandiwe Newton', 'Jeffrey Wright', 'Evan Rachel Wood', 'Tessa Thompson']"
5245,1083408,tt8332454,movie,Shooting Heroin,Shooting Heroin,0,2020,90,"Action,Drama,Thriller",5.4,1722,['Spencer T. Folmar'],"['Cathy Moriarty', 'Sherilyn Fenn', 'Nicholas Turturro', 'Alan Powell']"
5246,532314,tt12036052,movie,Elephant,Elephant,0,2020,86,"Adventure,Biography,Documentary",7.3,1872,"['Alastair Fothergill', 'Mark Linfield', 'Vanessa Berlowitz']",['Meghan Markle']
5247,439174,tt10011152,tvEpisode,The Mother of Exiles,The Mother of Exiles,0,2020,60,"Drama,Mystery,Sci-Fi",8.9,8619,['Paul Cameron'],"['Thandiwe Newton', 'Jeffrey Wright', 'Evan Rachel Wood', 'Tessa Thompson']"
5248,439173,tt10011150,tvEpisode,The Absence of Field,The Absence of Field,0,2020,59,"Drama,Mystery,Sci-Fi",8.3,7424,['Amanda Marsalis'],"['Thandiwe Newton', 'Jeffrey Wright', 'Evan Rachel Wood', 'Tessa Thompson']"
5249,1083436,tt8332802,movie,Amulet,Amulet,0,2020,99,"Horror,Mystery",4.7,2735,['Romola Garai'],"['Imelda Staunton', 'Carla Juri', 'Anah Ruddin', 'Alec Secareanu']"
5250,532755,tt12045824,tvEpisode,His Start,His Start,0,2020,23,"Action,Adventure,Animation",9.8,2200,"['Masahiro Mukai', 'Kenji Nagasaki', 'Setsumu Doukawa']","['Kiyotaka Furushima', 'Yoshimasa Hosoya', 'Saki Endo', 'Serika Hiromatsu']"
5251,532825,tt12047894,tvEpisode,"Terra Firma, Part 2","Terra Firma, Part 2",0,2020,49,"Action,Adventure,Drama",6.2,2253,['Chloe Domont'],"['Anthony Rapp', 'Doug Jones', 'Sonequa Martin-Green', 'Mary Wiseman']"
5252,532826,tt12047908,tvEpisode,Su'Kal,Su'Kal,0,2020,55,"Action,Adventure,Drama",6.1,2171,['Norma Bailey'],"['Anthony Rapp', 'Doug Jones', 'Sonequa Martin-Green', 'Mary Wiseman']"
5253,532828,tt12047914,tvEpisode,There Is a Tide...,There Is a Tide...,0,2020,47,"Action,Adventure,Drama",6.8,1969,['Jonathan Frakes'],"['Anthony Rapp', 'Doug Jones', 'Sonequa Martin-Green', 'Mary Wiseman']"
5254,1084416,tt8358332,tvEpisode,Parce Domine,Parce Domine,0,2020,68,"Drama,Mystery,Sci-Fi",8.4,9863,['Jonathan Nolan'],"['Thandiwe Newton', 'Jeffrey Wright', 'Evan Rachel Wood', 'Tessa Thompson']"
5255,1084327,tt8355876,tvEpisode,Catch and Release,Catch and Release,0,2020,49,"Crime,Drama,Mystery",8.2,1442,['Lesli Linka Glatter'],"['Claire Danes', 'Maury Sterling', 'Costa Ronin', 'Nimrat Kaur']"
5256,1084328,tt8355878,tvEpisode,False Friends,False Friends,0,2020,50,"Crime,Drama,Mystery",8.1,1371,['Keith Gordon'],"['Claire Danes', 'Linus Roache', 'Maury Sterling', 'Costa Ronin']"
5257,537999,tt12176328,tvEpisode,Mouse of Silver,Mouse of Silver,0,2020,36,"Adventure,Animation,Comedy",9.7,1598,"['Pendleton Ward', 'Mike L. Mayfield']","['Joey Diaz', 'Phil Hendrie', 'Steve Little']"
5258,1084330,tt8355882,tvEpisode,Chalk One Up,Chalk One Up,0,2020,45,"Crime,Drama,Mystery",8.9,1737,['Seith Mann'],"['Claire Danes', 'Linus Roache', 'Maury Sterling', 'Costa Ronin']"
5259,1084331,tt8355884,tvEpisode,Chalk Two Down,Chalk Two Down,0,2020,47,"Crime,Drama,Mystery",9.0,1663,['Alex Graves'],"['Claire Danes', 'Linus Roache', 'Maury Sterling', 'Nimrat Kaur']"
5260,1084337,tt8355898,tvEpisode,The English Teacher,The English Teacher,0,2020,51,"Crime,Drama,Mystery",9.1,1784,['Michael Cuesta'],"['Claire Danes', 'Linus Roache', 'Costa Ronin', 'Nimrat Kaur']"
5261,1084336,tt8355896,tvEpisode,Designated Driver,Designated Driver,0,2020,56,"Crime,Drama,Mystery",8.8,1556,['Michael Offer'],"['Mandy Patinkin', 'Claire Danes', 'Linus Roache', 'Costa Ronin']"
5262,1084335,tt8355894,tvEpisode,In Full Flight,In Full Flight,0,2020,47,"Crime,Drama,Mystery",8.5,1362,['Daniel Attias'],"['Claire Danes', 'Linus Roache', 'Costa Ronin', 'Nimrat Kaur']"
5263,1084334,tt8355892,tvEpisode,Threnody(s),Threnody(s),0,2020,49,"Crime,Drama,Mystery",8.5,1448,['Michael Klick'],"['Claire Danes', 'Linus Roache', 'Maury Sterling', 'Costa Ronin']"
5264,1084333,tt8355890,tvEpisode,F**ker Shot Me,F**ker Shot Me,0,2020,55,"Crime,Drama,Mystery",8.3,1369,['Lesli Linka Glatter'],"['Claire Danes', 'Linus Roache', 'Maury Sterling', 'Costa Ronin']"
5265,1084332,tt8355888,tvEpisode,Two Minutes,Two Minutes,0,2020,53,"Crime,Drama,Mystery",8.5,1399,['Tucker Gates'],"['Claire Danes', 'Linus Roache', 'Maury Sterling', 'Costa Ronin']"
5266,538624,tt12192190,movie,One Night in Bangkok,One Night in Bangkok,0,2020,105,"Action,Crime,Drama",5.0,1505,['Wych Kaosayananda'],"['Mark Dacascos', 'Prinya Intachai', 'Vanida Golten', 'Michael S. New']"
5267,535442,tt12109842,movie,Trump Card,Trump Card,0,2020,103,Documentary,5.6,1700,['Bruce Schooley'],"['Stephen Brodie', 'John Di Domenico', 'Kathryn Palmer']"
5268,1084683,tt8364138,movie,Stage Mother,Stage Mother,0,2020,93,"Comedy,Drama,Music",6.5,1480,['Thom Fitzgerald'],"['Jacki Weaver', 'Lucy Liu', 'Adrian Grenier', 'Mya Taylor']"
5269,1084916,tt8368512,movie,The Courier,The Courier,0,2020,112,Thriller,7.3,1559,['Dominic Cooke'],"['Merab Ninidze', 'Benedict Cumberbatch', 'Rachel Brosnahan', 'Vladimir Chuprikov']"
5270,1084841,tt8367084,movie,Then Came You,Then Came You,0,2020,97,"Comedy,Romance",6.1,1074,['Adriana Trigiani'],"['Kathie Lee Gifford', 'Phyllida Law', 'Craig Ferguson', 'Ford Kiernan']"
5271,536540,tt12137964,movie,Anything for Jackson,Anything for Jackson,0,2020,97,Horror,6.4,3507,['Justin G. Dyck'],"['Sheila McCarthy', 'Julian Richings', 'Josh Cruddas', 'Konstantina Mantelos']"
5272,1084830,tt8366590,movie,Baaghi 3,Baaghi 3,0,2020,143,"Action,Thriller",2.1,9432,['Ahmed Khan'],"['Riteish Deshmukh', 'Tiger Shroff', 'Shraddha Kapoor', 'Bhawani Singh Rathore']"
5273,527550,tt11916302,movie,Derek DelGaudio's in & of Itself,In & of Itself,0,2020,90,Documentary,8.3,2709,['Frank Oz'],"['Matthew Holtzclaw', 'Hal Schulman', 'Jason England']"
5274,527506,tt11914308,tvEpisode,I Love You,I Love You,0,2020,43,Drama,8.8,1334,['David Shore'],"['Nicholas Gonzalez', 'Freddie Highmore', 'Fiona Gubelmann', 'Antonia Thomas']"
5275,1088857,tt8472964,movie,Chintu Ka Birthday,Chintu Ka Birthday,0,2020,80,"Drama,War",7.8,3869,"['Satyanshu Singh', 'Devanshu Singh']","['Tillotama Shome', 'Vinay Pathak', 'Seema Bhargava', 'Khaled Masso']"
5276,1088438,tt8461224,movie,The Tax Collector,The Tax Collector,0,2020,95,"Action,Crime,Drama",4.8,9721,['David Ayer'],"['Shia LaBeouf', 'Bobby Soto', 'Cinthya Carmona', 'Jose Conejo Martin']"
5277,526811,tt11898302,tvEpisode,Prom,Prom,0,2020,60,"Drama,Mystery,Thriller",6.9,1541,['Tommy Lohmann'],"['Dylan Minnette', 'Alisha Boe', 'Grace Saif', 'Christian Navarro']"
5278,526812,tt11898306,tvEpisode,Graduation,Graduation,0,2020,98,"Drama,Mystery,Thriller",7.8,2190,['Brian Yorkey'],"['Dylan Minnette', 'Alisha Boe', 'Grace Saif', 'Christian Navarro']"
5279,1089214,tt8484160,movie,Black Beauty,Black Beauty,0,2020,110,"Drama,Family",6.4,2438,['Ashley Avis'],"['Iain Glen', 'Kate Winslet', 'Mackenzie Foy', 'Calam Lynch']"
